gene.id	total_sites	non-NA_sites
DPOGS210685	800	800
DPOGS210696	1753	1753
DPOGS210671	1256	1256
DPOGS210687	389	389
DPOGS210716	992	992
DPOGS210672	803	803
DPOGS210700	1210	1210
DPOGS210712	383	383
DPOGS210676	1048	1048
DPOGS210677	89	89
DPOGS210717	318	318
DPOGS210738	484	484
DPOGS210711	1518	1518
DPOGS210753	1118	1118
DPOGS210669	3366	3366
DPOGS210755	1370	1370
DPOGS210697	439	439
DPOGS210741	597	597
DPOGS210757	652	652
DPOGS210715	4834	4834
DPOGS210680	893	893
DPOGS210760	342	342
DPOGS210758	154	154
DPOGS210737	373	373
DPOGS210739	806	806
DPOGS210727	357	357
DPOGS210726	3910	3910
DPOGS210728	2280	2280
DPOGS210748	214	214
DPOGS210714	797	797
DPOGS210723	688	688
DPOGS210698	204	204
DPOGS210740	129	129
DPOGS210754	535	535
DPOGS210693	1972	1972
DPOGS210695	99	99
DPOGS210713	515	515
DPOGS210751	3353	3353
DPOGS210752	363	363
DPOGS210708	1730	1730
DPOGS210710	515	515
DPOGS210747	1229	1229
DPOGS210724	938	938
DPOGS210681	846	846
DPOGS210722	1713	1713
DPOGS210682	92	92
DPOGS210750	232	232
DPOGS210709	438	438
DPOGS210721	573	573
DPOGS210749	587	587
DPOGS210725	451	451
DPOGS214085	1490	1490
DPOGS214084	1100	1100
DPOGS214156	257	257
DPOGS214082	161	161
DPOGS214154	354	354
DPOGS214155	1315	1315
DPOGS214079	699	699
DPOGS214080	268	268
DPOGS214087	738	738
DPOGS214126	750	750
DPOGS214128	908	908
DPOGS214157	132	132
DPOGS214153	109	109
DPOGS214130	1740	1740
DPOGS214127	749	749
DPOGS214152	572	572
DPOGS214129	458	458
DPOGS214149	788	788
DPOGS214088	1225	1225
DPOGS214141	1232	1232
DPOGS214108	365	365
DPOGS214125	657	657
DPOGS214200	616	616
DPOGS214201	1332	1332
DPOGS214078	1632	1632
DPOGS214203	232	232
DPOGS214204	415	415
DPOGS214131	1444	1444
DPOGS214202	7266	7266
DPOGS214089	565	565
DPOGS214090	2913	2913
DPOGS214091	773	773
DPOGS214132	2454	2454
DPOGS214093	1482	1482
DPOGS214094	1643	1643
DPOGS214213	736	736
DPOGS214214	1415	1415
DPOGS214215	548	548
DPOGS214216	888	888
DPOGS214217	1909	1909
DPOGS214218	1506	1506
DPOGS214086	542	542
DPOGS214220	1352	1352
DPOGS214195	280	280
DPOGS214196	407	407
DPOGS214197	804	804
DPOGS214151	352	352
DPOGS214199	447	447
DPOGS214226	403	403
DPOGS214095	1587	1587
DPOGS214140	1251	1251
DPOGS214229	1157	1157
DPOGS214230	591	591
DPOGS214231	597	597
DPOGS214190	116	116
DPOGS214146	363	363
DPOGS214221	745	745
DPOGS214222	514	514
DPOGS214223	530	530
DPOGS214092	4144	4144
DPOGS214124	574	574
DPOGS214240	470	470
DPOGS214241	939	939
DPOGS214242	218	218
DPOGS214243	1117	1117
DPOGS214244	340	340
DPOGS214245	262	262
DPOGS214158	1784	1784
DPOGS214247	919	919
DPOGS214192	552	552
DPOGS214235	590	590
DPOGS214236	1413	1413
DPOGS214238	275	275
DPOGS214137	907	907
DPOGS214212	328	328
DPOGS214256	3201	3201
DPOGS214257	726	726
DPOGS214258	901	901
DPOGS214259	1487	1487
DPOGS214260	446	446
DPOGS214261	254	254
DPOGS214262	3271	3271
DPOGS214263	420	420
DPOGS214264	3033	3033
DPOGS214133	208	208
DPOGS214134	1714	1714
DPOGS214198	679	679
DPOGS214225	469	469
DPOGS214269	659	659
DPOGS214227	3431	3431
DPOGS214228	707	707
DPOGS214274	190	190
DPOGS214275	288	288
DPOGS214142	395	395
DPOGS214144	716	716
DPOGS214191	851	851
DPOGS214279	945	945
DPOGS214280	288	288
DPOGS214281	1332	1332
DPOGS214224	268	268
DPOGS214150	414	414
DPOGS214284	810	810
DPOGS214285	219	219
DPOGS214286	316	316
DPOGS214287	2270	2270
DPOGS214288	1520	1520
DPOGS214289	1488	1488
DPOGS214290	982	982
DPOGS214291	789	789
DPOGS214248	2553	2553
DPOGS214250	817	817
DPOGS214161	878	878
DPOGS214282	577	577
DPOGS214123	413	413
DPOGS214255	1110	1110
DPOGS214165	1473	1473
DPOGS214166	1921	1921
DPOGS214167	1073	1073
DPOGS214168	1121	1121
DPOGS214169	314	314
DPOGS214170	163	163
DPOGS214171	1864	1864
DPOGS214172	1272	1272
DPOGS214173	1202	1202
DPOGS214174	169	169
DPOGS214175	610	610
DPOGS214267	1900	1900
DPOGS214268	367	367
DPOGS214178	238	238
DPOGS214138	148	148
DPOGS214139	1341	1341
DPOGS214186	32	32
DPOGS214187	234	234
DPOGS214096	1348	1348
DPOGS214097	226	226
DPOGS214188	705	705
DPOGS214189	841	841
DPOGS214234	600	600
DPOGS214104	273	273
DPOGS214105	727	727
DPOGS214107	524	524
DPOGS214164	198	198
DPOGS214109	650	650
DPOGS214110	642	642
DPOGS214111	1594	1594
DPOGS214112	2225	2225
DPOGS214113	1144	1144
DPOGS214114	1005	1005
DPOGS214205	1690	1690
DPOGS214159	358	358
DPOGS214160	885	885
DPOGS214208	672	672
DPOGS214209	762	762
DPOGS214122	2175	2175
DPOGS214148	2839	2839
DPOGS214211	292	292
DPOGS214121	1935	1935
DPOGS214179	2337	2337
DPOGS214180	398	398
DPOGS214270	270	270
DPOGS214271	1071	1071
DPOGS214265	274	274
DPOGS214219	840	840
DPOGS214233	696	696
DPOGS214145	355	355
DPOGS214136	213	213
DPOGS214266	1408	1408
DPOGS214163	1009	1009
DPOGS214135	754	754
DPOGS214117	1108	1108
DPOGS214239	184	184
DPOGS214232	555	555
DPOGS214116	1137	1137
DPOGS214254	1153	1153
DPOGS214103	397	397
DPOGS214147	956	956
DPOGS214293	533	533
DPOGS214276	268	268
DPOGS214283	4058	4058
DPOGS214120	5350	5350
DPOGS214246	1915	1915
DPOGS214207	2113	2113
DPOGS214277	350	350
DPOGS214118	1997	1997
DPOGS214119	813	813
DPOGS214278	350	350
DPOGS214210	560	560
DPOGS214253	646	646
DPOGS214177	999	999
DPOGS214251	306	306
DPOGS214292	208	208
DPOGS214115	1057	1057
DPOGS214099	477	477
DPOGS214206	741	741
DPOGS214098	199	199
DPOGS214176	857	857
DPOGS214162	1358	1358
DPOGS209579	960	960
DPOGS209569	777	777
DPOGS209647	249	249
DPOGS209576	817	817
DPOGS209628	901	901
DPOGS209582	2533	2533
DPOGS209571	353	353
DPOGS209580	971	971
DPOGS209621	3283	3283
DPOGS209623	392	392
DPOGS209645	294	294
DPOGS209609	941	941
DPOGS209624	1333	1333
DPOGS209627	352	352
DPOGS209570	889	889
DPOGS209618	976	976
DPOGS209578	446	446
DPOGS209619	199	199
DPOGS209589	512	512
DPOGS209566	349	349
DPOGS209650	717	717
DPOGS209606	700	700
DPOGS209620	298	298
DPOGS209626	754	754
DPOGS209625	609	609
DPOGS209629	678	678
DPOGS209635	610	610
DPOGS209588	181	181
DPOGS209631	845	845
DPOGS209575	2149	2149
DPOGS209577	204	204
DPOGS209614	470	470
DPOGS209622	439	439
DPOGS209568	436	436
DPOGS209605	1737	1737
DPOGS209603	281	281
DPOGS209607	1834	1834
DPOGS209637	435	435
DPOGS209610	617	617
DPOGS209572	631	631
DPOGS209612	147	147
DPOGS209585	2783	2783
DPOGS209643	818	818
DPOGS209590	1004	1004
DPOGS209646	1946	1946
DPOGS209644	667	667
DPOGS209617	641	641
DPOGS209567	655	655
DPOGS209602	400	400
DPOGS209594	357	357
DPOGS209599	544	544
DPOGS209608	241	241
DPOGS209611	361	361
DPOGS209630	7946	7946
DPOGS209583	438	438
DPOGS209574	1313	1313
DPOGS209640	161	161
DPOGS209615	389	389
DPOGS209573	1423	1423
DPOGS209634	592	592
DPOGS209592	1200	1200
DPOGS209649	328	328
DPOGS209601	858	858
DPOGS209596	2959	2959
DPOGS209633	664	664
DPOGS209581	2555	2555
DPOGS209639	757	757
DPOGS209600	173	173
DPOGS209586	87	87
DPOGS209613	2171	2171
DPOGS209597	2640	2640
DPOGS209638	716	716
DPOGS209595	4153	4153
DPOGS209636	1616	1616
DPOGS209632	455	455
DPOGS209593	185	185
DPOGS209591	2022	2022
DPOGS209584	838	838
DPOGS209641	397	397
DPOGS209642	1499	1499
DPOGS209598	365	365
DPOGS209648	1115	1115
DPOGS213085	455	455
DPOGS213122	164	164
DPOGS213054	445	445
DPOGS213081	1241	1241
DPOGS213125	3399	3399
DPOGS213084	672	672
DPOGS213083	811	811
DPOGS213136	192	192
DPOGS213120	258	258
DPOGS213068	1166	1166
DPOGS213082	574	574
DPOGS213124	277	277
DPOGS213123	146	146
DPOGS213067	108	108
DPOGS213055	277	277
DPOGS213080	216	216
DPOGS213118	532	532
DPOGS213110	1677	1677
DPOGS213121	736	736
DPOGS213108	261	261
DPOGS213135	679	679
DPOGS213079	680	680
DPOGS213141	469	469
DPOGS213087	114	114
DPOGS213086	156	156
DPOGS213109	650	650
DPOGS213119	258	258
DPOGS213094	693	693
DPOGS213160	207	207
DPOGS213052	511	511
DPOGS213137	117	117
DPOGS213139	3881	3881
DPOGS213107	1046	1046
DPOGS213149	1002	1002
DPOGS213105	288	288
DPOGS213053	539	539
DPOGS213152	706	706
DPOGS213142	445	445
DPOGS213092	288	288
DPOGS213151	647	647
DPOGS213078	265	265
DPOGS213051	501	501
DPOGS213074	219	219
DPOGS213113	4010	4010
DPOGS213147	4322	4322
DPOGS213093	732	732
DPOGS213134	9217	9217
DPOGS213150	2176	2176
DPOGS213106	289	289
DPOGS213077	800	800
DPOGS213140	471	471
DPOGS213128	653	653
DPOGS213129	379	379
DPOGS213158	706	706
DPOGS213076	1217	1217
DPOGS213089	127	127
DPOGS213090	2282	2282
DPOGS213148	1308	1308
DPOGS213161	491	491
DPOGS213065	1769	1769
DPOGS213091	527	527
DPOGS213143	370	370
DPOGS213144	799	799
DPOGS213056	297	297
DPOGS213127	1493	1493
DPOGS213116	518	518
DPOGS213131	169	169
DPOGS213088	575	575
DPOGS213146	6263	6263
DPOGS213066	398	398
DPOGS213098	580	580
DPOGS213132	1833	1833
DPOGS213117	3331	3331
DPOGS213099	589	589
DPOGS213130	379	379
DPOGS213097	2115	2115
DPOGS213069	324	324
DPOGS213115	425	425
DPOGS213133	347	347
DPOGS213104	760	760
DPOGS213145	560	560
DPOGS213063	2687	2687
DPOGS213057	501	501
DPOGS213096	1101	1101
DPOGS213064	814	814
DPOGS213100	412	412
DPOGS213101	3304	3304
DPOGS213103	614	614
DPOGS213159	550	550
DPOGS213073	391	391
DPOGS213114	1487	1487
DPOGS213062	1152	1152
DPOGS213157	1339	1339
DPOGS213155	300	300
DPOGS213112	390	390
DPOGS213095	310	310
DPOGS213061	558	558
DPOGS213060	514	514
DPOGS213102	347	347
DPOGS213059	262	262
DPOGS213111	1779	1779
DPOGS213154	570	570
DPOGS213058	941	941
DPOGS213075	1302	1302
DPOGS213072	1237	1237
DPOGS213156	633	633
DPOGS213153	2174	2174
DPOGS213070	1298	1298
DPOGS213071	393	393
DPOGS210053	984	984
DPOGS210120	963	963
DPOGS210030	758	758
DPOGS210107	319	319
DPOGS210094	414	414
DPOGS210121	2832	2832
DPOGS210050	1445	1445
DPOGS210039	154	154
DPOGS210043	2533	2533
DPOGS210040	793	793
DPOGS210065	732	732
DPOGS210052	874	874
DPOGS210051	1475	1475
DPOGS210066	1355	1355
DPOGS210084	1213	1213
DPOGS210073	350	350
DPOGS210117	350	350
DPOGS210070	1522	1522
DPOGS210092	575	575
DPOGS210049	1260	1260
DPOGS210033	1823	1823
DPOGS210081	536	536
DPOGS210038	711	711
DPOGS210076	403	403
DPOGS210041	637	637
DPOGS210095	387	387
DPOGS210118	187	187
DPOGS210122	1496	1496
DPOGS210042	1213	1213
DPOGS210112	56	56
DPOGS210072	950	950
DPOGS210090	232	232
DPOGS210046	792	792
DPOGS210093	397	397
DPOGS210129	807	807
DPOGS210102	481	481
DPOGS210091	289	289
DPOGS210105	1663	1663
DPOGS210104	470	470
DPOGS210103	810	810
DPOGS210069	448	448
DPOGS210029	557	557
DPOGS210086	263	263
DPOGS210098	139	139
DPOGS210089	1317	1317
DPOGS210101	374	374
DPOGS210048	1209	1209
DPOGS210128	1604	1604
DPOGS210080	405	405
DPOGS210106	811	811
DPOGS210063	433	433
DPOGS210116	1783	1783
DPOGS210115	1591	1591
DPOGS210108	809	809
DPOGS210119	963	963
DPOGS210031	1014	1014
DPOGS210082	222	222
DPOGS210111	1799	1799
DPOGS210074	346	346
DPOGS210130	1897	1897
DPOGS210061	1385	1385
DPOGS210047	429	429
DPOGS210079	794	794
DPOGS210036	6613	6613
DPOGS210078	1126	1126
DPOGS210096	157	157
DPOGS210044	1140	1140
DPOGS210109	291	291
DPOGS210123	443	443
DPOGS210062	539	539
DPOGS210060	3993	3993
DPOGS210127	203	203
DPOGS210087	1962	1962
DPOGS210114	921	921
DPOGS210110	376	376
DPOGS210037	2154	2154
DPOGS210113	734	734
DPOGS210071	1351	1351
DPOGS210077	1395	1395
DPOGS210056	869	869
DPOGS210067	762	762
DPOGS210058	866	866
DPOGS210068	388	388
DPOGS210075	954	954
DPOGS210100	696	696
DPOGS210034	482	482
DPOGS210032	444	444
DPOGS210126	566	566
DPOGS210059	3651	3651
DPOGS210083	1173	1173
DPOGS210097	620	620
DPOGS210045	1099	1099
DPOGS210057	1156	1156
DPOGS210035	6040	6040
DPOGS210055	1737	1737
DPOGS210099	404	404
DPOGS210125	421	421
DPOGS210054	310	310
DPOGS210124	478	478
DPOGS202771	215	215
DPOGS202809	443	443
DPOGS202858	1233	1233
DPOGS202767	884	884
DPOGS202859	137	137
DPOGS202855	236	236
DPOGS202862	723	723
DPOGS202849	470	470
DPOGS202807	1748	1748
DPOGS202770	1257	1257
DPOGS202808	840	840
DPOGS202861	253	253
DPOGS202847	1765	1765
DPOGS202810	884	884
DPOGS202854	597	597
DPOGS202857	251	251
DPOGS202812	573	573
DPOGS202797	1358	1358
DPOGS202850	533	533
DPOGS202867	546	546
DPOGS202795	3862	3862
DPOGS202865	171	171
DPOGS202848	127	127
DPOGS202804	57	57
DPOGS202805	1114	1114
DPOGS202853	196	196
DPOGS202821	533	533
DPOGS202769	527	527
DPOGS202785	1462	1462
DPOGS202806	5305	5305
DPOGS202758	230	230
DPOGS202764	188	188
DPOGS202796	894	894
DPOGS202799	1180	1180
DPOGS202828	553	553
DPOGS202777	141	141
DPOGS202830	685	685
DPOGS202839	821	821
DPOGS202781	1043	1043
DPOGS202803	369	369
DPOGS202866	839	839
DPOGS202817	1246	1246
DPOGS202836	1521	1521
DPOGS202778	830	830
DPOGS202787	1280	1280
DPOGS202779	1010	1010
DPOGS202822	1188	1188
DPOGS202833	679	679
DPOGS202773	370	370
DPOGS202851	460	460
DPOGS202846	1008	1008
DPOGS202793	1456	1456
DPOGS202818	335	335
DPOGS202819	199	199
DPOGS202798	204	204
DPOGS202864	221	221
DPOGS202794	4635	4635
DPOGS202765	479	479
DPOGS202829	285	285
DPOGS202820	198	198
DPOGS202841	680	680
DPOGS202774	1798	1798
DPOGS202766	1160	1160
DPOGS202788	1428	1428
DPOGS202831	1120	1120
DPOGS202835	2574	2574
DPOGS202837	514	514
DPOGS202775	1143	1143
DPOGS202801	105	105
DPOGS202790	1121	1121
DPOGS202792	30227	30227
DPOGS202827	808	808
DPOGS202816	713	713
DPOGS202789	940	940
DPOGS202838	308	308
DPOGS202814	851	851
DPOGS202802	1373	1373
DPOGS202832	592	592
DPOGS202761	435	435
DPOGS202783	331	331
DPOGS202825	1514	1514
DPOGS202791	224	224
DPOGS202845	272	272
DPOGS202772	1137	1137
DPOGS202776	253	253
DPOGS202842	166	166
DPOGS202763	207	207
DPOGS202782	1036	1036
DPOGS202786	225	225
DPOGS202843	703	703
DPOGS202824	845	845
DPOGS202815	1076	1076
DPOGS202757	206	206
DPOGS202823	200	200
DPOGS202784	797	797
DPOGS202826	962	962
DPOGS202762	992	992
DPOGS202844	461	461
DPOGS202840	565	565
DPOGS202834	329	329
DPOGS202800	595	595
DPOGS202780	1133	1133
DPOGS212350	452	452
DPOGS212338	532	532
DPOGS212336	667	667
DPOGS212384	1265	1265
DPOGS212381	64	64
DPOGS212382	610	610
DPOGS212337	3184	3184
DPOGS212366	2204	2204
DPOGS212320	147	147
DPOGS212317	153	153
DPOGS212340	150	150
DPOGS212322	523	523
DPOGS212369	1017	1017
DPOGS212349	694	694
DPOGS212380	640	640
DPOGS212353	845	845
DPOGS212392	251	251
DPOGS212333	1239	1239
DPOGS212379	729	729
DPOGS212330	725	725
DPOGS212395	1905	1905
DPOGS212351	398	398
DPOGS212365	481	481
DPOGS212339	405	405
DPOGS212377	167	167
DPOGS212329	254	254
DPOGS212383	716	716
DPOGS212394	2147	2147
DPOGS212363	1986	1986
DPOGS212335	157	157
DPOGS212348	401	401
DPOGS212341	1461	1461
DPOGS212355	871	871
DPOGS212385	1212	1212
DPOGS212390	656	656
DPOGS212319	517	517
DPOGS212332	316	316
DPOGS212331	471	471
DPOGS212396	77	77
DPOGS212352	775	775
DPOGS212391	159	159
DPOGS212362	97	97
DPOGS212389	156	156
DPOGS212326	361	361
DPOGS212368	1135	1135
DPOGS212345	793	793
DPOGS212346	568	568
DPOGS212316	497	497
DPOGS212378	788	788
DPOGS212402	279	279
DPOGS212388	908	908
DPOGS212323	418	418
DPOGS212347	401	401
DPOGS212387	435	435
DPOGS212327	670	670
DPOGS212315	1069	1069
DPOGS212342	973	973
DPOGS212328	1146	1146
DPOGS212358	426	426
DPOGS212401	608	608
DPOGS212376	1203	1203
DPOGS212324	643	643
DPOGS212361	225	225
DPOGS212386	633	633
DPOGS212343	895	895
DPOGS212344	619	619
DPOGS212360	4668	4668
DPOGS212399	68	68
DPOGS212398	1436	1436
DPOGS212314	1436	1436
DPOGS212371	234	234
DPOGS212357	593	593
DPOGS212312	241	241
DPOGS212372	290	290
DPOGS212374	602	602
DPOGS212400	1006	1006
DPOGS212373	346	346
DPOGS212375	307	307
DPOGS212313	591	591
DPOGS212370	672	672
DPOGS212397	294	294
DPOGS212359	737	737
DPOGS212325	181	181
DPOGS214346	585	585
DPOGS214321	582	582
DPOGS214334	2553	2553
DPOGS214347	87	87
DPOGS214349	594	594
DPOGS214333	274	274
DPOGS214388	1428	1428
DPOGS214331	697	697
DPOGS214348	526	526
DPOGS214387	239	239
DPOGS214369	2061	2061
DPOGS214390	219	219
DPOGS214332	1216	1216
DPOGS214351	1201	1201
DPOGS214359	772	772
DPOGS214360	196	196
DPOGS214386	444	444
DPOGS214328	544	544
DPOGS214308	733	733
DPOGS214352	791	791
DPOGS214307	278	278
DPOGS214358	157	157
DPOGS214355	5003	5003
DPOGS214313	2667	2667
DPOGS214320	331	331
DPOGS214361	203	203
DPOGS214330	1600	1600
DPOGS214371	1573	1573
DPOGS214372	426	426
DPOGS214345	571	571
DPOGS214374	495	495
DPOGS214375	459	459
DPOGS214309	320	320
DPOGS214373	955	955
DPOGS214353	863	863
DPOGS214354	2412	2412
DPOGS214327	259	259
DPOGS214368	412	412
DPOGS214329	145	145
DPOGS214343	163	163
DPOGS214303	1286	1286
DPOGS214304	3366	3366
DPOGS214305	574	574
DPOGS214306	1386	1386
DPOGS214326	324	324
DPOGS214362	1091	1091
DPOGS214310	228	228
DPOGS214324	1356	1356
DPOGS214357	709	709
DPOGS214312	4212	4212
DPOGS214367	358	358
DPOGS214356	412	412
DPOGS214319	3936	3936
DPOGS214315	560	560
DPOGS214316	912	912
DPOGS214318	532	532
DPOGS214377	886	886
DPOGS214311	189	189
DPOGS214366	405	405
DPOGS214335	774	774
DPOGS214299	304	304
DPOGS214300	150	150
DPOGS214385	517	517
DPOGS214338	1069	1069
DPOGS214302	1285	1285
DPOGS214317	713	713
DPOGS214325	1183	1183
DPOGS214370	1052	1052
DPOGS214364	317	317
DPOGS214322	5389	5389
DPOGS214339	378	378
DPOGS214337	1218	1218
DPOGS214341	1758	1758
DPOGS214365	678	678
DPOGS214383	911	911
DPOGS214314	1278	1278
DPOGS214350	357	357
DPOGS214384	409	409
DPOGS214381	186	186
DPOGS214323	193	193
DPOGS214340	1326	1326
DPOGS214379	367	367
DPOGS214342	445	445
DPOGS214301	486	486
DPOGS214376	815	815
DPOGS214363	968	968
DPOGS214336	194	194
DPOGS214382	373	373
DPOGS214378	286	286
DPOGS205278	2176	2176
DPOGS205280	125	125
DPOGS205285	1023	1023
DPOGS205283	1253	1253
DPOGS205297	323	323
DPOGS205295	2449	2449
DPOGS205281	283	283
DPOGS205286	1001	1001
DPOGS205289	145	145
DPOGS205303	1050	1050
DPOGS205300	1157	1157
DPOGS205291	2022	2022
DPOGS205284	2843	2843
DPOGS205302	395	395
DPOGS205264	1496	1496
DPOGS205304	1848	1848
DPOGS205261	182	182
DPOGS205262	255	255
DPOGS205296	586	586
DPOGS205293	545	545
DPOGS205290	1665	1665
DPOGS205263	1584	1584
DPOGS205269	2218	2218
DPOGS205271	1127	1127
DPOGS205272	597	597
DPOGS205279	2272	2272
DPOGS205288	1136	1136
DPOGS205267	599	599
DPOGS205265	131	131
DPOGS205298	2293	2293
DPOGS205273	496	496
DPOGS205287	1289	1289
DPOGS205275	368	368
DPOGS205268	407	407
DPOGS205292	576	576
DPOGS205276	471	471
DPOGS205299	560	560
DPOGS205270	380	380
DPOGS205266	132	132
DPOGS205274	732	732
DPOGS214731	465	465
DPOGS214746	2167	2167
DPOGS214704	1413	1413
DPOGS214733	668	668
DPOGS214734	126	126
DPOGS214713	702	702
DPOGS214732	181	181
DPOGS214730	357	357
DPOGS214703	507	507
DPOGS214716	359	359
DPOGS214717	778	778
DPOGS214706	816	816
DPOGS214719	1075	1075
DPOGS214720	427	427
DPOGS214742	308	308
DPOGS214718	455	455
DPOGS214779	932	932
DPOGS214729	157	157
DPOGS214777	818	818
DPOGS214778	112	112
DPOGS214736	540	540
DPOGS214780	169	169
DPOGS214781	5801	5801
DPOGS214712	419	419
DPOGS214757	1477	1477
DPOGS214702	136	136
DPOGS214711	1560	1560
DPOGS214701	371	371
DPOGS214761	335	335
DPOGS214747	989	989
DPOGS214745	755	755
DPOGS214748	1081	1081
DPOGS214782	157	157
DPOGS214783	611	611
DPOGS214705	134	134
DPOGS214737	266	266
DPOGS214740	247	247
DPOGS214698	212	212
DPOGS214728	1301	1301
DPOGS214776	734	734
DPOGS214715	1384	1384
DPOGS214687	417	417
DPOGS214762	840	840
DPOGS214763	655	655
DPOGS214764	139	139
DPOGS214765	335	335
DPOGS214721	92	92
DPOGS214784	308	308
DPOGS214770	2173	2173
DPOGS214753	2686	2686
DPOGS214754	1071	1071
DPOGS214756	1409	1409
DPOGS214714	1554	1554
DPOGS214727	80	80
DPOGS214700	314	314
DPOGS214688	987	987
DPOGS214689	1128	1128
DPOGS214690	4326	4326
DPOGS214691	1273	1273
DPOGS214692	698	698
DPOGS214769	1718	1718
DPOGS214694	891	891
DPOGS214695	648	648
DPOGS214723	1631	1631
DPOGS214752	391	391
DPOGS214743	302	302
DPOGS214744	331	331
DPOGS214775	1533	1533
DPOGS214760	2116	2116
DPOGS214693	778	778
DPOGS214709	577	577
DPOGS214710	665	665
DPOGS214749	677	677
DPOGS214772	1702	1702
DPOGS214724	1735	1735
DPOGS214725	347	347
DPOGS214696	1867	1867
DPOGS214726	461	461
DPOGS214771	175	175
DPOGS214707	95	95
DPOGS214699	2287	2287
DPOGS214751	369	369
DPOGS214774	818	818
DPOGS214750	156	156
DPOGS214768	270	270
DPOGS214722	1560	1560
DPOGS214735	806	806
DPOGS214773	1469	1469
DPOGS214708	217	217
DPOGS205646	371	371
DPOGS205613	173	173
DPOGS205649	1183	1183
DPOGS205652	362	362
DPOGS205623	341	341
DPOGS205645	421	421
DPOGS205614	532	532
DPOGS205648	334	334
DPOGS205647	1219	1219
DPOGS205661	398	398
DPOGS205640	961	961
DPOGS205669	399	399
DPOGS205659	486	486
DPOGS205650	385	385
DPOGS205631	959	959
DPOGS205616	752	752
DPOGS205654	1012	1012
DPOGS205663	1302	1302
DPOGS205660	633	633
DPOGS205668	654	654
DPOGS205636	1109	1109
DPOGS205671	414	414
DPOGS205612	490	490
DPOGS205673	490	490
DPOGS205615	68	68
DPOGS205665	805	805
DPOGS205667	975	975
DPOGS205617	1064	1064
DPOGS205666	355	355
DPOGS205653	763	763
DPOGS205620	684	684
DPOGS205662	1309	1309
DPOGS205641	833	833
DPOGS205621	1950	1950
DPOGS205635	1959	1959
DPOGS205679	227	227
DPOGS205642	794	794
DPOGS205678	849	849
DPOGS205626	611	611
DPOGS205630	1748	1748
DPOGS205633	1557	1557
DPOGS205658	1366	1366
DPOGS205643	919	919
DPOGS205625	623	623
DPOGS205619	716	716
DPOGS205618	850	850
DPOGS205657	250	250
DPOGS205664	698	698
DPOGS205624	638	638
DPOGS205675	325	325
DPOGS205632	477	477
DPOGS205655	1196	1196
DPOGS205677	329	329
DPOGS205681	2050	2050
DPOGS205674	298	298
DPOGS205622	361	361
DPOGS205634	412	412
DPOGS205676	1221	1221
DPOGS205629	150	150
DPOGS205644	1038	1038
DPOGS205638	966	966
DPOGS205639	453	453
DPOGS205627	907	907
DPOGS205637	917	917
DPOGS205656	1043	1043
DPOGS205628	137	137
DPOGS212997	901	901
DPOGS212996	1142	1142
DPOGS213044	497	497
DPOGS212995	810	810
DPOGS212998	1003	1003
DPOGS213041	524	524
DPOGS213014	3088	3088
DPOGS213025	753	753
DPOGS213008	955	955
DPOGS213039	486	486
DPOGS213038	348	348
DPOGS213024	105	105
DPOGS213006	1641	1641
DPOGS213040	1854	1854
DPOGS213012	737	737
DPOGS212994	328	328
DPOGS212999	2933	2933
DPOGS213023	239	239
DPOGS212992	2246	2246
DPOGS213026	156	156
DPOGS213007	1041	1041
DPOGS213000	1534	1534
DPOGS213016	276	276
DPOGS213036	238	238
DPOGS213035	157	157
DPOGS213020	286	286
DPOGS213037	278	278
DPOGS213021	754	754
DPOGS213046	244	244
DPOGS213015	227	227
DPOGS213010	1560	1560
DPOGS212991	340	340
DPOGS213003	295	295
DPOGS213022	665	665
DPOGS212988	549	549
DPOGS213011	562	562
DPOGS213032	208	208
DPOGS213005	1090	1090
DPOGS213034	45	45
DPOGS212990	558	558
DPOGS212989	539	539
DPOGS213017	1040	1040
DPOGS213033	171	171
DPOGS213030	420	420
DPOGS213001	433	433
DPOGS213031	1577	1577
DPOGS213028	2793	2793
DPOGS213004	189	189
DPOGS213019	1882	1882
DPOGS213029	584	584
DPOGS213018	363	363
DPOGS213027	465	465
DPOGS210312	839	839
DPOGS210378	468	468
DPOGS210341	234	234
DPOGS210382	105	105
DPOGS210340	396	396
DPOGS210351	321	321
DPOGS210326	860	860
DPOGS210342	244	244
DPOGS210338	2781	2781
DPOGS210337	4358	4358
DPOGS210380	464	464
DPOGS210353	422	422
DPOGS210383	938	938
DPOGS210385	3143	3143
DPOGS210314	634	634
DPOGS210381	450	450
DPOGS210370	1071	1071
DPOGS210310	559	559
DPOGS210329	1046	1046
